"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"rt forc soldier fresh duti afghanistan pay baggag fee get flight home tco uty","1",0.973796924189065,"RT @NYDailyNews: .@united forced a soldier fresh off duty in Afghanistan to pay a $200 baggage fee to get on a flight home https://t.co/uty<U+2026>",-79.9958864,40.4406248,"pennsylvania"
"hey think abl get receipt half week ago someon look noth","1",0.99070473493128,"Hey @united, do you think you'll be able to get me my receipt from 2 and half weeks ago? Someone was looking into it and then nothing",-73.9441579,40.6781784,"new york"
"jackass civil crew passeng refresh tco vbhpta","2",0.662337913700107,"Jackass. But the civility of the @united crew and passengers is refreshing https://t.co/V8BH9P43ta",-74.2221155,40.4170948,"new jersey"
"need mani bar rais airlin compani","1",0.885857610775389,"We need so many bars raised for airline companies. @united",-74.4056612,40.0583238,"new jersey"
"unit continu amaz lack custom servic orient pathet","1",0.842798476375587,"2/2 @united United continues to amaze at their lack of customer service orientation. Pathetic.",-74.4056612,40.0583238,"new jersey"
"thank allow crew member come late work board now told crew will arriv","2",0.784098910833746,"Thanks @united for allowing your crew members to come late to work. Boarding at 10:25, now told crew will arrive 10:35.",-74.4056612,40.0583238,"new jersey"
"just board ua ewr narita fli polari flight attend tell meal choic avail","1",0.601022127643882,"1/2 @united I've just boarded UA79 from EWR to Narita flying in Polaris and flight attendant tells me my meal of choice isn't available.",-74.4056612,40.0583238,"new jersey"
"thank suggest train folk call center know inform","2",0.854001348724812,"@united Thank you!  Suggestion, train your folks at the call centers to know all this information.",-74.0059413,40.7127837,"new york"
"show hrs tell bag thedamnedbellray lostbag unitedgetittogeth","1",0.966605455415958,"Show in 10 hrs and @united can't tell me where our bags are?!?! #TheDamnedBellRays #lostbags #UnitedGetItTogether",-117.3961564,33.9533487,"california"
"rt longrun improv play american condit travel chant lock man trump hat e","1",0.908432692841713,"RT @mosaicplanet: Is @United a long-running improv play on the American condition? Travelers chant \"lock him up\" at man in Trump hat https:<U+2026>",NA,NA,NA
"can send ground rep get peopl boston flight thru wont help","1",0.979129223552318,"@united Can you send some on the ground reps to get people on the Boston flight thru as @TSA wont help",-74.0059413,40.7127837,"new york"
"just found differ variat plane fli frankfurt newark will te tco ttxpsgmke","2",0.729669509829366,"@united Just found out there are different variations of this plane.  I'm flying to Frankfurt out of Newark, will t<U+2026> https://t.co/2ttxpsGMke",-74.0059413,40.7127837,"new york"
"longrun improv play american condit travel chant lock man trump hat tco hzdudqoma","1",0.879572477899225,"Is @United a long-running improv play on the American condition? Travelers chant \"lock him up\" at man in Trump hat https://t.co/hZduD5qoma",-74.0059413,40.7127837,"new york"
"major delay secur termin c can done improv carnag tco ryzqcxxa","1",0.696744745324632,"@united again major delays at security terminal C @EWRairport what can be done to improve this carnage ? https://t.co/rYzQc55xXA",-74.0059413,40.7127837,"new york"
"seem ur gate employe understand situat even though e tco jqugoxi","2",0.552793277011674,"@united Do you? Doesn't seem any of ur gate employees were understanding to our situation even though.THIS WAS YOUR<U+2026> https://t.co/JquG1ox41i",NA,NA,NA
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",-118.158468,34.051842,"california"
"dont sorri provid better servic inconvenienc mani custom h","1",0.904719575652271,"@united DONT BE SORRY! Provide better service! You've inconvenienced many of your customers! H",NA,NA,NA
"massiv line secur newark airport start sweat personnel flawless respect","1",0.652700627126933,"MASSIVE line for security at #newark airport. I started sweating. @united your personnel were flawless! #respect",-82.6267345,27.7518284,"florida"
"rt appar fli friend sky test better focus group unit assault pay custome","1",0.818940512845714,"RT @michaelkasdan: Apparently, @United, 'Fly The Friendly Skies\" tested better in focus groups then #United, 'We Assault Our Paying Custome<U+2026>",NA,NA,NA
"oh yeah pc polic watch","1",0.762214820498193,"@kurtsiegelin @united Oh yeah. The PC police are watching.",NA,NA,NA
"rt watch happen overbook want take seat pay custom staff can sit de","1",0.992467186218457,"RT @SMacKaySmith_: @united Watch what happens when @United overbooks and wants to take seats from paying customers so their staff can sit d<U+2026>",NA,NA,NA
"unit bow nincompoop think right plane end result","1",0.919883495934208,"@kurtsiegelin @united United bowed to nincompoops who think they a right to be on their planes and this is the end result.",-74.0519415,40.9159387,"new jersey"
"rt photo leak airlin newest crop flight attend traine newunitedairlinesmotto tco zevmbj","2",0.585128330637667,"RT @Samster2000: Photos leaked of @united airlines newest crop of flight attendant trainees. #NewUnitedAirlinesMottos https://t.co/ze6VmB9J<U+2026>",NA,NA,NA
"check sfo flight pray chang seat assign like last time realli want easi flight today","2",0.662519587534965,"@united checking in to my SFO flight praying that you don't change my seat assignment like last time, really want an easy flight today...",-74.0059413,40.7127837,"new york"
"cuz wanna random person thrown airplan","2",0.88831125632717,"@JanessaM_ @united Cuz I don't wanna be that random person being thrown out the airplane",-74.0776417,40.7281575,"new jersey"
"rt newunitedairlinesmotto just time tco qvljdjrjf","2",0.810228463698664,"RT @SubuTweets: #NewUnitedAirlinesMottos @united Just in time!! https://t.co/QVlJdJR4jF",NA,NA,NA
"rt hey ever wonder unit airlin favorit passeng food chines takeout","2",0.573186668303152,"RT @PainofDarkness: @joerogan @united hey ever wonder what's united airlines favorite passenger food - Chinese takeout.",NA,NA,NA
"rt lmao rt unit airlin train video leak press unit unitedairlin ual tco te","2",0.804871094240193,"RT @madamyez: Lmao

RT @altflyunited: United Airlines Training Video Leaked To Press

#United #UnitedAirlines
@United #ual 

https://t.co/t<U+2026>",NA,NA,NA
"rt stus take man video one us tco lqvnqnucw","1",0.586296127156751,"RT @Varneyco: Stu's Take: The man in the @united video could have been any one of us. https://t.co/Lq1VnQnUCw",NA,NA,NA
"rt still word hour wait dm daylat lost luggag frustrat lostluggage","1",0.989941425694425,"RT @raskings: Still no word from @united after 2 hours waiting on them to DM me about my 3-day-late lost luggage. #frustrated #lostluggage<U+2026>",NA,NA,NA
"ecec hijack edbdedbaa dead teenag girl edbdedbarianagrand e tco oqponph","2",0.610680083960923,"@darrylmorris 19 @united @AAirlinesRBLX <U+2708><U+2708> @loganairports hijackers <ed><U+00A0><U+00BD><ed><U+00B4><U+00AA> or 19 dead teenaged girls <ed><U+00A0><U+00BD><ed><U+00B1><U+00A7>#ArianaGrande it a<U+2026> https://t.co/O7QP3O2NPh",-75.5018508,41.5736935,"pennsylvania"
"next step first flight delay connect oper time chanc catch","2",0.611020118214416,"@united what's the next step when your first flight is delayed but the connection is operating on time and there is no chance to catch it?",-75.1652215,39.9525839,"pennsylvania"
"rt steal shame spotlight goe ahhhh boycottunitedairlin unit tco tspcmyzdz","2",0.719084449411253,"RT @TimSachs: With @united stealing the shame spotlight @pepsi goes \"Ahhhh\" #BoycottUnitedAirlines  #united https://t.co/tSPcmY8zdz",NA,NA,NA
"will echo sentiment thx service tco itubyyta","2",0.896801696994924,"@maurice_dichard @WAC_Veteran @joyceburns1 @FoxNews @united But I will echo your sentiments. Thx for your service.<U+2026> https://t.co/itUbyy8t4a",-74.0059413,40.7127837,"new york"
"actual watch fox everi now ail tco blrhqdim","1",0.669848031264493,"@maurice_dichard @WAC_Veteran @joyceburns1 @FoxNews @united I actually watch Fox every now and then. It is what Ail<U+2026> https://t.co/bl3RHQd5iM",-74.0059413,40.7127837,"new york"
"pleas tell way cancel basic economi flight edbdedbabedbdedbabedbdedbab","1",0.971497582983754,"@united please tell me there is a way to cancel my basic economy flight <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>",-74.0059413,40.7127837,"new york"
"pppllllleeeeaasse let cancel basic economi flight emerg","1",0.95252813064245,"@united pppllllleeeeaassee let me cancel my basic economy flight :((( It's an emergency",-74.0059413,40.7127837,"new york"
"rt airlin overbook much better find volunt pay avoid situat e","1",0.655066728334306,"RT @NateSilver538: All airlines overbook but some are MUCH better at finding volunteers, paying $$$, and avoiding a @United situation. http<U+2026>",NA,NA,NA
"thank excel custom servic help much appreci","2",0.972874238235961,"Thank you for the excellent customer service @united! Your help was much appreciated!",-73.8648268,40.8447819,"new york"
"agre implement rule tuna salad flight","2",0.57336987520119,"@JoannahMegan Agreed @united implement a rule against tuna salad on flights.",-74.4056612,40.0583238,"new jersey"
"figur way communic passeng issu unitedsuck","1",0.93318343817132,"@united figure out a way to communicate with your passengers if there is an issue #unitedsucks",-74.0059413,40.7127837,"new york"
"unfortun never take hour delay zero explan mess travel plan","1",0.990142629967028,"Unfortunately never taking @united again...5+ hours of delays with zero explanations, and messed up all my travel plans",-98.4170523,29.5170728,"texas"
"terribl experi central park south nyc aw servic terribl spa better servic","1",0.972528569069688,"Terrible experience at @RitzCarlton on Central Park South in NYC!  Awful service.  Terrible spa!  I've had better service on @united!",-74.0059413,40.7127837,"new york"
"burn global servic mile aa airlin now","1",0.634120487697053,"@jacobbrody @united Burning off my Global Services miles.  AA is my airline now.",-118.2908319,34.0624616,"california"
"turn spirit airlin new polici notworthit","2",0.795825819609919,"@united has turned into spirit airlines with their new policies #notworthit",-74.0059413,40.7127837,"new york"
"surpris everi flight take unit best mediocr wors dreadful tco yrdlwcie","1",0.747737995096882,"@atkinssean @united Why are you surprised? Every flight I take on United is at best mediocre and at worse dreadful.<U+2026> https://t.co/yrDL3wc0iE",-74.0059413,40.7127837,"new york"
"word small captur horror hour cancel delay inform compa tco hsgdwvuih","1",0.955858672796962,"When words are too small to capture the horror of 24 hours of cancellations, delays and no information in the compa<U+2026> https://t.co/HsgdWV9uih",-74.0059413,40.7127837,"new york"
"mention kind hat wear irrelev stori msm never report way tco valgrlmga","2",0.779245675403678,"@FoxNews @united Why mention what kind of hat he is wearing. Irrelevant to the story. MSM never reports it this way<U+2026> https://t.co/vAlgrlm9gA",-73.087749,41.6032207,"connecticut"
"hello seem misplac unit club pass came explor card idea can get replac","1",0.913191858905367,"@united Hello. I seem to have misplaced my United club passes that came with my explorer card. Any idea how I can get them replaced?",-74.0059413,40.7127837,"new york"
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",-79.0192997,35.7595731,"north carolina"
"tri find row boe seat reclin call twice given differ answer agent","1",0.989688748488096,"@united trying to find out if row 33 on the Boeing 777-200 seats recline.  called twice and was given 2 different answers by your agents.",-74.0059413,40.7127837,"new york"
"check agent absolut rude atroci custom guess still learn tco krsibygvi","1",0.97677041258178,"@united Your check in agents are absolutely rude and atrocious to customers. Guessing that they still haven't learn<U+2026> https://t.co/krSIB2yGvi",-74.3792737,40.8822334,"new jersey"
"made sever enemi today edbdedbedbdedb","2",0.725360163862451,"@JohnnyCh33ks @united They made several more enemies today <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-74.0059413,40.7127837,"new york"
"much seem","2",0.529423889394353,"@WAC_Veteran @joyceburns1 @FoxNews @united Too much @FoxNews for you it seems",-74.0059413,40.7127837,"new york"
"pleas check direct messag","1",0.917934462679312,"@united Please check direct messages",-74.0059413,40.7127837,"new york"
"can someon pleas answer direct messag","1",0.969997109890243,"@united can someone please answer direct messages???",-74.0059413,40.7127837,"new york"
"tco ddpztme europ actual much better preserv competit cheaper flight better servic","2",0.788757834110145,"@Delta @united https://t.co/DdPzT7m06e Europe actually much better at preserving competition. Cheaper flights, better service.",-74.0059413,40.7127837,"new york"
